task_id,asset_id,asset_type,corridor_id,location_km,signal_type,defect_or_task,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,reported_date,due_date,overdue_days,estimated_duration_min,required_team_size,maintenance_type,possession_required,status
SMMS000628,AST006914,Level Crossing Signal,C00078,19.2,LC Gate Signal,Signal failure,High,3,4,4,2025-05-21,2025-05-29,33,132,4,Corrective,No,In Progress
SMMS000629,AST006125,Optical Fiber,C00086,123.7,OFC Link,Cable fault,Low,1,2,1,2025-06-09,2025-07-19,0,110,2,Inspection,Yes,Completed
SMMS000630,AST007996,Interlocking,C00010,36.0,Route Relay Interlocking,Interlocking inspection,Medium,2,3,2,2025-05-30,2025-06-22,0,162,3,Inspection,Yes,Completed
SMMS000631,AST007257,Telecom Cable,C00037,4.6,Quad Cable,Cable fault,Low,2,3,1,2025-06-28,2025-07-25,0,150,3,Preventive,No,Open
SMMS000632,AST008071,Optical Fiber,C00044,37.7,OFC Link,Cable fault,High,4,3,3,2025-06-10,2025-06-21,10,183,4,Corrective,Yes,Open
SMMS000633,AST007648,Telecom Cable,C00077,37.8,Quad Cable,Cable fault,High,3,3,3,2025-05-15,2025-05-23,39,101,3,Corrective,No,Scheduled
SMMS000634,AST007649,Interlocking,C00082,41.8,Route Relay Interlocking,Interlocking inspection,Medium,2,2,2,2025-06-22,2025-07-12,0,213,4,Inspection,Yes,Open
SMMS000635,AST008226,Optical Fiber,C00012,73.9,OFC Link,Cable fault,Critical,4,4,3,2025-03-24,2025-03-29,0,139,2,Preventive,Yes,Completed
SMMS000636,AST006842,Interlocking,C00041,26.6,Route Relay Interlocking,Interlocking inspection,Low,3,2,2,2025-06-17,2025-07-23,0,216,3,Inspection,Yes,Open
SMMS000637,AST005854,Signal,C00026,197.6,Colour Light Signal,Signal lamp/equipment replacement,Medium,2,3,3,2025-06-29,2025-07-18,0,68,1,Corrective,Yes,Completed
SMMS000638,AST005487,Signal,C00053,69.6,Colour Light Signal,Signal lamp/equipment replacement,Low,2,2,2,2025-05-22,2025-06-28,3,61,2,Preventive,No,In Progress
SMMS000639,AST005969,Signal,C00056,29.0,Colour Light Signal,Signal failure,Medium,3,2,2,2025-06-05,2025-06-24,7,123,4,Preventive,Yes,In Progress
SMMS000640,AST007093,Optical Fiber,C00026,183.9,OFC Link,Cable fault,Low,4,3,1,2025-06-21,2025-07-16,0,148,3,Preventive,Yes,Open
SMMS000641,AST006767,Level Crossing Signal,C00071,11.3,LC Gate Signal,Signal failure,High,3,4,4,2025-06-20,2025-06-28,3,93,3,Corrective,No,Open
SMMS000642,AST007496,Point Machine,C00050,58.5,Electric Point Machine,Point machine fault,Medium,3,2,2,2025-06-25,2025-07-12,0,165,2,Preventive,Yes,In Progress
SMMS000643,AST006026,Axle Counter,C00058,29.6,Axle Counter,Axle counter fault,Medium,3,2,1,2025-06-25,2025-07-06,0,95,4,Corrective,No,Open
SMMS000644,AST007171,Level Crossing Signal,C00097,18.5,LC Gate Signal,Signal failure,High,4,3,2,2025-05-15,2025-05-23,39,76,3,Preventive,Yes,Open
SMMS000645,AST007618,Level Crossing Signal,C00078,119.1,LC Gate Signal,Signal failure,Medium,4,1,2,2025-06-28,2025-07-13,0,96,2,Preventive,No,Completed
SMMS000646,AST007869,Axle Counter,C00002,52.4,Axle Counter,Axle counter fault,Medium,2,2,2,2025-06-18,2025-07-03,0,111,4,Corrective,Yes,Open
SMMS000647,AST006587,Optical Fiber,C00045,0.5,OFC Link,Cable fault,Low,2,3,3,2025-06-22,2025-07-24,0,167,3,Corrective,No,Open
SMMS000648,AST007835,Optical Fiber,C00059,30.1,OFC Link,Cable fault,Critical,4,4,4,2025-06-27,2025-06-29,0,101,3,Corrective,No,Completed
SMMS000649,AST007356,Optical Fiber,C00068,48.7,OFC Link,Cable fault,High,4,5,3,2025-05-16,2025-05-25,0,129,1,Preventive,No,Completed
SMMS000650,AST007415,Axle Counter,C00026,296.3,Axle Counter,Axle counter fault,High,5,4,1,2025-06-07,2025-06-16,0,166,4,Corrective,No,Completed
SMMS000651,AST007997,Optical Fiber,C00096,126.9,OFC Link,Cable fault,Low,3,2,1,2025-06-28,2025-08-06,0,146,4,Corrective,No,Completed
SMMS000652,AST007856,Relay,C00042,24.5,Relay Interlocking,Relay degradation,High,3,3,2,2025-03-23,2025-04-01,91,49,2,Corrective,Yes,Open
SMMS000653,AST005968,Relay,C00079,45.6,Relay Interlocking,Relay degradation,High,3,4,3,2025-06-26,2025-07-05,0,102,5,Corrective,Yes,Open
SMMS000654,AST006480,Level Crossing Signal,C00084,112.6,LC Gate Signal,Signal failure,Medium,2,4,1,2025-06-04,2025-06-25,0,91,5,Preventive,No,Completed
SMMS000655,AST007829,Telecom Cable,C00078,20.0,Quad Cable,Cable fault,Medium,1,4,3,2025-06-21,2025-07-09,0,158,3,Preventive,No,Completed
SMMS000656,AST005515,Point Machine,C00064,128.6,Electric Point Machine,Point machine fault,Critical,4,5,5,2025-06-03,2025-06-06,25,186,4,Preventive,Yes,In Progress
SMMS000657,AST007871,Interlocking,C00075,16.3,Route Relay Interlocking,Interlocking inspection,Low,2,2,1,2025-06-02,2025-06-24,7,199,2,Inspection,No,Open
SMMS000658,AST005708,Signal,C00003,77.4,Colour Light Signal,Signal failure,High,4,4,2,2025-05-17,2025-05-25,37,95,4,Preventive,Yes,In Progress
SMMS000659,AST008402,Telecom Cable,C00079,19.7,Quad Cable,Cable fault,High,4,3,3,2025-06-11,2025-06-21,10,211,4,Preventive,No,Open
SMMS000660,AST005548,Point Machine,C00023,25.3,Electric Point Machine,Point machine fault,Medium,2,3,1,2025-05-25,2025-06-08,23,146,3,Preventive,No,Open
SMMS000661,AST006531,Axle Counter,C00023,31.5,Axle Counter,Axle counter fault,Medium,3,2,1,2025-06-26,2025-07-12,0,69,2,Preventive,Yes,In Progress
SMMS000662,AST005656,Point Machine,C00018,90.7,Electric Point Machine,Point machine fault,Medium,3,3,2,2025-06-01,2025-06-13,18,86,3,Preventive,Yes,Open
SMMS000663,AST008186,Axle Counter,C00080,58.0,Axle Counter,Axle counter fault,Low,2,3,2,2025-05-23,2025-06-21,10,115,3,Inspection,Yes,Open
SMMS000664,AST006731,Telecom Cable,C00095,38.1,Quad Cable,Cable fault,Medium,3,2,2,2025-04-09,2025-04-28,0,184,4,Preventive,No,Completed
SMMS000665,AST008319,Point Machine,C00083,68.5,Electric Point Machine,Point machine fault,Medium,3,3,2,2025-03-09,2025-04-02,0,122,2,Corrective,No,Completed
SMMS000666,AST006463,Track Circuit,C00083,66.1,Track Circuit,Track circuit fault,High,4,4,2,2025-04-05,2025-04-13,79,135,4,Corrective,No,Open
SMMS000667,AST006603,Signal,C00038,204.9,Colour Light Signal,Signal failure,Medium,3,3,2,2025-06-22,2025-07-11,0,124,1,Preventive,No,In Progress
SMMS000668,AST007236,Optical Fiber,C00099,11.0,OFC Link,Cable fault,Low,3,3,2,2025-05-13,2025-06-15,16,137,4,Preventive,No,Scheduled
SMMS000669,AST006855,Relay,C00024,27.7,Relay Interlocking,Relay degradation,High,3,3,2,2025-05-28,2025-06-05,26,65,4,Corrective,Yes,Scheduled
SMMS000670,AST006514,Axle Counter,C00027,67.3,Axle Counter,Axle counter fault,Medium,2,3,3,2025-06-16,2025-07-10,0,72,2,Corrective,No,Completed
SMMS000671,AST007731,Optical Fiber,C00050,19.1,OFC Link,Cable fault,Medium,3,3,2,2025-06-29,2025-07-19,0,169,2,Preventive,Yes,Open
SMMS000672,AST005876,Signal,C00053,101.5,Colour Light Signal,Signal failure,Medium,3,2,3,2025-06-02,2025-06-17,14,111,4,Corrective,Yes,In Progress
SMMS000673,AST006229,Optical Fiber,C00098,2.1,OFC Link,Cable fault,Medium,3,3,4,2025-04-21,2025-05-03,59,107,3,Preventive,Yes,Open
SMMS000674,AST007925,Optical Fiber,C00065,2.2,OFC Link,Cable fault,Medium,2,3,3,2025-03-31,2025-04-18,74,89,2,Corrective,No,Open
SMMS000675,AST006159,Axle Counter,C00093,54.3,Axle Counter,Axle counter fault,Low,2,2,2,2025-06-15,2025-07-20,0,106,3,Preventive,Yes,Open
SMMS000676,AST008073,Level Crossing Signal,C00011,75.2,LC Gate Signal,Signal failure,Medium,4,3,2,2025-06-16,2025-07-04,0,91,4,Corrective,No,Scheduled
SMMS000677,AST007905,Track Circuit,C00069,132.5,Track Circuit,Track circuit fault,Medium,4,3,2,2025-04-12,2025-04-24,68,145,2,Corrective,Yes,Open
SMMS000678,AST006068,Level Crossing Signal,C00051,57.7,LC Gate Signal,Signal failure,Low,2,3,2,2025-05-27,2025-06-25,6,146,2,Corrective,No,Deferred
SMMS000679,AST008253,Relay,C00015,73.7,Relay Interlocking,Relay degradation,Critical,4,5,3,2025-06-21,2025-06-25,0,131,3,Preventive,Yes,Completed
SMMS000680,AST007860,Axle Counter,C00076,139.2,Axle Counter,Axle counter fault,Low,3,2,1,2025-06-05,2025-06-26,5,149,3,Preventive,No,Open
SMMS000681,AST007123,Telecom Cable,C00068,20.2,Quad Cable,Cable fault,High,3,4,3,2025-06-28,2025-07-08,0,196,5,Preventive,No,Open
SMMS000682,AST008257,Level Crossing Signal,C00084,41.8,LC Gate Signal,Signal failure,Low,1,2,1,2025-05-01,2025-06-08,23,122,4,Preventive,Yes,Open
SMMS000683,AST005793,Level Crossing Signal,C00025,174.3,LC Gate Signal,Signal failure,High,3,3,3,2025-05-20,2025-05-26,36,119,3,Preventive,No,Scheduled
SMMS000684,AST005744,Track Circuit,C00067,51.0,Track Circuit,Track circuit fault,Medium,4,3,1,2025-06-28,2025-07-14,0,153,4,Preventive,No,Completed
SMMS000685,AST007457,Point Machine,C00030,2.3,Electric Point Machine,Point machine fault,High,3,5,1,2025-06-21,2025-06-29,0,143,3,Corrective,Yes,Completed
SMMS000686,AST007929,Level Crossing Signal,C00065,40.2,LC Gate Signal,Signal failure,Medium,3,3,1,2025-05-28,2025-06-15,0,160,2,Corrective,Yes,Completed
SMMS000687,AST007784,Interlocking,C00021,70.6,Route Relay Interlocking,Interlocking inspection,Critical,4,4,3,2025-05-02,2025-05-05,57,262,4,Inspection,Yes,Open
SMMS000688,AST006374,Optical Fiber,C00084,153.5,OFC Link,Cable fault,Low,3,2,1,2025-06-24,2025-08-06,0,141,4,Corrective,Yes,Open
SMMS000689,AST007959,Track Circuit,C00060,2.9,Track Circuit,Track circuit fault,Medium,2,3,3,2025-06-25,2025-07-08,0,140,4,Preventive,No,Deferred
SMMS000690,AST007490,Relay,C00097,16.4,Relay Interlocking,Relay degradation,Critical,3,4,3,2025-06-18,2025-06-23,8,106,2,Corrective,Yes,Deferred
SMMS000691,AST007414,Telecom Cable,C00083,52.3,Quad Cable,Cable fault,Low,1,1,2,2025-06-27,2025-07-26,0,206,4,Corrective,Yes,Scheduled
SMMS000692,AST006696,Track Circuit,C00021,47.2,Track Circuit,Track circuit fault,Medium,2,3,3,2025-06-12,2025-06-28,3,100,3,Preventive,No,Open
SMMS000693,AST008496,Track Circuit,C00052,22.9,Track Circuit,Track circuit fault,Medium,3,3,2,2025-05-22,2025-06-05,26,121,4,Preventive,No,Open
SMMS000694,AST007315,Optical Fiber,C00069,222.4,OFC Link,Cable fault,Low,2,2,1,2025-06-06,2025-07-19,0,183,5,Preventive,No,Scheduled
SMMS000695,AST005708,Signal,C00003,77.4,Colour Light Signal,Signal lamp/equipment replacement,Low,3,2,1,2025-06-14,2025-07-11,0,51,3,Corrective,No,Open
SMMS000696,AST007521,Signal,C00007,10.0,Colour Light Signal,Signal lamp/equipment replacement,High,3,5,3,2025-05-27,2025-06-04,27,48,4,Preventive,Yes,Open
SMMS000697,AST007955,Relay,C00100,3.5,Relay Interlocking,Relay degradation,Critical,3,4,4,2025-06-14,2025-06-17,14,116,4,Preventive,No,Open
SMMS000698,AST007693,Axle Counter,C00086,224.0,Axle Counter,Axle counter fault,High,4,3,1,2025-05-17,2025-05-28,34,121,4,Preventive,No,Open
SMMS000699,AST007109,Signal,C00025,316.5,Colour Light Signal,Signal failure,Medium,4,2,3,2025-06-09,2025-07-02,0,109,5,Corrective,Yes,Open
SMMS000700,AST005990,Point Machine,C00009,85.4,Electric Point Machine,Point machine fault,Medium,1,2,2,2025-05-26,2025-06-08,23,176,4,Corrective,Yes,Open
SMMS000701,AST006337,Point Machine,C00088,23.4,Electric Point Machine,Point machine fault,Low,3,2,1,2025-05-13,2025-06-10,21,115,4,Corrective,Yes,Open
SMMS000702,AST008239,Relay,C00004,113.1,Relay Interlocking,Relay degradation,Low,2,1,2,2025-03-06,2025-04-02,90,145,4,Inspection,Yes,Deferred
SMMS000703,AST005598,Telecom Cable,C00089,75.2,Quad Cable,Cable fault,Low,3,2,1,2025-06-15,2025-07-18,0,165,5,Inspection,Yes,Open
SMMS000704,AST005711,Axle Counter,C00028,67.4,Axle Counter,Axle counter fault,Medium,2,4,3,2025-03-15,2025-04-01,0,73,4,Preventive,Yes,Completed
SMMS000705,AST007510,Point Machine,C00091,139.3,Electric Point Machine,Point machine fault,Medium,3,3,2,2025-05-22,2025-06-09,22,147,5,Corrective,No,Scheduled
SMMS000706,AST006588,Track Circuit,C00089,67.8,Track Circuit,Track circuit fault,Low,2,1,2,2025-06-23,2025-07-29,0,136,3,Corrective,Yes,Open
SMMS000707,AST006588,Track Circuit,C00089,67.8,Track Circuit,Track circuit fault,Medium,3,2,2,2025-06-08,2025-06-25,6,242,5,Corrective,No,Open
SMMS000708,AST007172,Level Crossing Signal,C00031,61.4,LC Gate Signal,Signal failure,Low,3,2,3,2025-05-22,2025-07-02,0,47,2,Preventive,No,Open
SMMS000709,AST006629,Level Crossing Signal,C00053,75.9,LC Gate Signal,Signal failure,Critical,4,5,4,2025-06-04,2025-06-07,24,188,2,Corrective,Yes,Scheduled
SMMS000710,AST007794,Signal,C00033,87.2,Colour Light Signal,Signal failure,Medium,3,3,1,2025-05-24,2025-06-08,23,109,5,Corrective,No,Scheduled
SMMS000711,AST005744,Track Circuit,C00067,51.0,Track Circuit,Track circuit fault,Medium,5,4,2,2025-06-10,2025-06-30,1,103,3,Preventive,Yes,Open
SMMS000712,AST006010,Signal,C00015,53.8,Colour Light Signal,Signal lamp/equipment replacement,Low,2,3,2,2025-06-20,2025-08-01,0,100,3,Corrective,No,Open
SMMS000713,AST006064,Axle Counter,C00009,28.4,Axle Counter,Axle counter fault,High,2,4,2,2025-06-02,2025-06-09,22,62,3,Corrective,Yes,In Progress
SMMS000714,AST006388,Point Machine,C00048,22.3,Electric Point Machine,Point machine fault,High,2,4,3,2025-05-09,2025-05-19,0,153,1,Corrective,Yes,Completed
SMMS000715,AST006046,Level Crossing Signal,C00052,189.8,LC Gate Signal,Signal failure,Critical,4,4,4,2025-06-25,2025-06-30,1,284,4,Corrective,Yes,Open
SMMS000716,AST006408,Optical Fiber,C00083,25.1,OFC Link,Cable fault,High,3,4,3,2025-06-15,2025-06-22,0,170,2,Corrective,Yes,Completed
SMMS000717,AST007475,Signal,C00077,22.5,Colour Light Signal,Signal failure,Medium,2,3,3,2025-06-04,2025-06-16,15,143,5,Corrective,No,Open
SMMS000718,AST008139,Relay,C00066,34.8,Relay Interlocking,Relay degradation,Low,1,1,1,2025-06-29,2025-07-28,0,68,2,Corrective,No,Open
SMMS000719,AST006901,Axle Counter,C00050,27.2,Axle Counter,Axle counter fault,Medium,2,3,1,2025-06-23,2025-07-09,0,171,4,Corrective,Yes,Scheduled
SMMS000720,AST007741,Axle Counter,C00027,8.9,Axle Counter,Axle counter fault,Low,1,2,1,2025-06-30,2025-08-06,0,116,3,Preventive,Yes,Open
SMMS000721,AST007006,Relay,C00088,4.0,Relay Interlocking,Relay degradation,Low,1,1,1,2025-05-23,2025-06-24,7,60,2,Preventive,No,Open
SMMS000722,AST006324,Telecom Cable,C00017,2.7,Quad Cable,Cable fault,High,4,4,3,2025-04-27,2025-05-05,57,162,3,Preventive,Yes,Open
SMMS000723,AST007682,Telecom Cable,C00059,107.9,Quad Cable,Cable fault,High,2,3,3,2025-06-24,2025-06-30,1,171,3,Preventive,Yes,In Progress
SMMS000724,AST007467,Signal,C00078,73.2,Colour Light Signal,Signal lamp/equipment replacement,Medium,3,3,4,2025-03-11,2025-04-04,88,53,4,Corrective,No,Deferred
SMMS000725,AST006734,Level Crossing Signal,C00077,59.3,LC Gate Signal,Signal failure,Medium,2,2,2,2025-06-17,2025-07-03,0,96,3,Preventive,No,Open
SMMS000726,AST008553,Level Crossing Signal,C00052,99.8,LC Gate Signal,Signal failure,Medium,3,3,1,2025-06-28,2025-07-22,0,149,4,Corrective,No,Open
SMMS000727,AST005686,Telecom Cable,C00047,24.1,Quad Cable,Cable fault,High,3,5,4,2025-06-17,2025-06-27,4,81,3,Preventive,No,Open
SMMS000728,AST005990,Point Machine,C00009,85.4,Electric Point Machine,Point machine fault,Medium,2,2,3,2025-06-08,2025-06-23,8,167,5,Preventive,Yes,Open
SMMS000729,AST006131,Interlocking,C00058,22.9,Route Relay Interlocking,Interlocking inspection,Low,2,2,1,2025-06-30,2025-08-02,0,172,3,Inspection,No,In Progress
SMMS000730,AST006188,Point Machine,C00002,46.8,Electric Point Machine,Point machine fault,Medium,3,3,2,2025-06-16,2025-07-05,0,168,3,Preventive,Yes,Scheduled
SMMS000731,AST005438,Signal,C00035,87.2,Colour Light Signal,Signal lamp/equipment replacement,Critical,4,4,4,2025-06-06,2025-06-08,0,118,3,Preventive,Yes,Completed
SMMS000732,AST006789,Axle Counter,C00038,182.5,Axle Counter,Axle counter fault,Low,3,1,1,2025-06-26,2025-08-01,0,144,4,Corrective,No,Open
SMMS000733,AST005405,Telecom Cable,C00091,26.8,Quad Cable,Cable fault,Medium,4,3,3,2025-06-04,2025-06-17,0,185,3,Preventive,No,Completed
SMMS000734,AST006917,Track Circuit,C00077,2.3,Track Circuit,Track circuit fault,Low,2,1,1,2025-04-12,2025-05-04,0,99,3,Corrective,No,Completed
SMMS000735,AST007842,Level Crossing Signal,C00035,50.8,LC Gate Signal,Signal failure,High,4,4,2,2025-03-03,2025-03-13,110,149,2,Corrective,Yes,Scheduled
SMMS000736,AST006565,Relay,C00067,120.8,Relay Interlocking,Relay degradation,Medium,4,3,1,2025-06-22,2025-07-11,0,85,2,Preventive,Yes,Scheduled
SMMS000737,AST006702,Point Machine,C00052,79.1,Electric Point Machine,Point machine fault,High,3,4,1,2025-04-04,2025-04-13,0,120,3,Corrective,Yes,Completed
SMMS000738,AST006982,Track Circuit,C00035,19.4,Track Circuit,Track circuit fault,Low,4,2,2,2025-05-18,2025-06-27,4,89,3,Corrective,Yes,Open
SMMS000739,AST005438,Signal,C00035,87.2,Colour Light Signal,Signal lamp/equipment replacement,Low,2,1,1,2025-05-23,2025-07-10,0,62,1,Corrective,No,Open
SMMS000740,AST006796,Optical Fiber,C00059,56.2,OFC Link,Cable fault,Medium,2,2,1,2025-06-19,2025-07-06,0,136,4,Preventive,Yes,Scheduled
SMMS000741,AST006707,Axle Counter,C00024,24.3,Axle Counter,Axle counter fault,Low,2,2,2,2025-06-28,2025-07-22,0,46,1,Corrective,Yes,Open
SMMS000742,AST008571,Track Circuit,C00047,9.9,Track Circuit,Track circuit fault,Low,2,2,1,2025-05-24,2025-06-18,0,101,5,Inspection,Yes,Completed
SMMS000743,AST008393,Signal,C00010,47.3,Colour Light Signal,Signal lamp/equipment replacement,Medium,3,2,2,2025-06-01,2025-06-20,11,70,2,Corrective,Yes,Open
SMMS000744,AST008010,Signal,C00057,28.9,Colour Light Signal,Signal lamp/equipment replacement,Medium,4,2,2,2025-06-26,2025-07-07,0,104,3,Preventive,Yes,Completed
SMMS000745,AST006162,Axle Counter,C00033,69.9,Axle Counter,Axle counter fault,Low,2,2,3,2025-06-25,2025-08-04,0,107,3,Inspection,No,Open
SMMS000746,AST005708,Signal,C00003,77.4,Colour Light Signal,Signal lamp/equipment replacement,Medium,3,2,2,2025-06-09,2025-06-26,5,86,2,Preventive,Yes,Open
SMMS000747,AST007195,Axle Counter,C00016,62.9,Axle Counter,Axle counter fault,High,4,4,3,2025-06-08,2025-06-16,15,145,5,Corrective,No,Open
SMMS000748,AST006463,Track Circuit,C00083,66.1,Track Circuit,Track circuit fault,Medium,3,3,1,2025-03-20,2025-04-03,0,116,2,Preventive,No,Completed
SMMS000749,AST008059,Relay,C00059,187.7,Relay Interlocking,Relay degradation,Critical,4,5,3,2025-03-10,2025-03-13,110,74,2,Preventive,No,Deferred
SMMS000750,AST007483,Signal,C00032,23.4,Colour Light Signal,Signal failure,High,4,3,3,2025-06-20,2025-06-25,6,116,2,Corrective,No,Open
SMMS000751,AST008627,Level Crossing Signal,C00087,131.8,LC Gate Signal,Signal failure,Medium,2,3,2,2025-06-16,2025-07-06,0,77,2,Preventive,No,In Progress
SMMS000752,AST008145,Axle Counter,C00090,53.1,Axle Counter,Axle counter fault,Low,3,3,3,2025-06-15,2025-07-17,0,139,3,Corrective,Yes,Deferred
SMMS000753,AST008411,Axle Counter,C00045,101.0,Axle Counter,Axle counter fault,High,4,3,2,2025-05-04,2025-05-13,49,153,3,Preventive,Yes,Scheduled
SMMS000754,AST005343,Point Machine,C00088,42.6,Electric Point Machine,Point machine fault,High,3,4,4,2025-05-31,2025-06-05,26,103,3,Corrective,Yes,In Progress
SMMS000755,AST006109,Relay,C00072,99.7,Relay Interlocking,Relay degradation,Low,1,1,1,2025-06-19,2025-08-07,0,47,3,Preventive,No,Completed
SMMS000756,AST006564,Axle Counter,C00057,127.0,Axle Counter,Axle counter fault,Low,3,3,3,2025-06-02,2025-07-04,0,121,4,Preventive,Yes,Scheduled
SMMS000757,AST005413,Optical Fiber,C00006,3.1,OFC Link,Cable fault,Low,4,3,1,2025-06-24,2025-08-06,0,182,3,Inspection,No,Completed
SMMS000758,AST006549,Level Crossing Signal,C00015,3.6,LC Gate Signal,Signal failure,Medium,2,3,2,2025-05-28,2025-06-18,13,103,3,Corrective,No,Scheduled
SMMS000759,AST006149,Level Crossing Signal,C00042,65.4,LC Gate Signal,Signal failure,Low,2,2,2,2025-05-23,2025-06-27,0,100,5,Inspection,No,Completed
SMMS000760,AST005695,Track Circuit,C00033,68.9,Track Circuit,Track circuit fault,Low,1,3,1,2025-06-03,2025-07-15,0,44,3,Preventive,Yes,Open
SMMS000761,AST007278,Optical Fiber,C00020,46.6,OFC Link,Cable fault,Medium,3,2,2,2025-05-23,2025-06-13,18,159,3,Preventive,No,Open
SMMS000762,AST006631,Level Crossing Signal,C00098,2.8,LC Gate Signal,Signal failure,High,3,4,3,2025-06-16,2025-06-24,7,88,3,Preventive,Yes,Open
SMMS000763,AST007862,Interlocking,C00003,22.0,Route Relay Interlocking,Interlocking inspection,High,3,3,2,2025-06-08,2025-06-18,13,228,5,Inspection,No,Open
SMMS000764,AST008453,Telecom Cable,C00014,69.2,Quad Cable,Cable fault,Medium,2,3,2,2025-06-12,2025-06-27,4,138,2,Preventive,Yes,In Progress
SMMS000765,AST005630,Telecom Cable,C00052,199.3,Quad Cable,Cable fault,Medium,2,2,1,2025-06-16,2025-07-05,0,149,4,Corrective,Yes,In Progress
SMMS000766,AST005979,Track Circuit,C00006,18.3,Track Circuit,Track circuit fault,Medium,4,4,1,2025-06-21,2025-07-08,0,107,4,Corrective,No,Scheduled
SMMS000767,AST006857,Level Crossing Signal,C00027,26.5,LC Gate Signal,Signal failure,Critical,4,5,4,2025-06-17,2025-06-19,12,97,3,Corrective,Yes,Open
SMMS000768,AST006463,Track Circuit,C00083,66.1,Track Circuit,Track circuit fault,Low,3,1,2,2025-04-30,2025-05-26,36,155,2,Corrective,Yes,Open
SMMS000769,AST008611,Level Crossing Signal,C00097,0.6,LC Gate Signal,Signal failure,Low,4,3,2,2025-06-10,2025-07-26,0,96,3,Inspection,No,Open
SMMS000770,AST007714,Relay,C00050,30.2,Relay Interlocking,Relay degradation,Medium,2,4,2,2025-05-27,2025-06-11,20,72,2,Corrective,Yes,Open
SMMS000771,AST006518,Level Crossing Signal,C00068,112.4,LC Gate Signal,Signal failure,Medium,3,3,2,2025-06-07,2025-06-28,0,157,4,Corrective,No,Completed
SMMS000772,AST008143,Telecom Cable,C00041,4.8,Quad Cable,Cable fault,Medium,1,4,3,2025-06-20,2025-07-09,0,157,4,Preventive,No,Deferred
SMMS000773,AST006208,Signal,C00062,54.2,Colour Light Signal,Signal failure,Medium,2,2,3,2025-06-22,2025-07-04,0,120,4,Preventive,Yes,Completed
